cluster_id,catalog,ra_deg,dec_deg,z,M500c_Msun,M500c_method,R500c_Mpc,TX_keV,Mgas_Msun,Y500_arcmin2,ICM_proxy_type,Ethermal_c2_Msun,dynamical_state,merger_exclusion_flag,merger_exclusion_reason,source_url
J1659.7+3410,MCXC-I,254.93583333333333,34.171388888888885,0.341,1.0776e+14,X-ray_Lx_scaling,0.643,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1659.7+3236,MCXC-I,254.93666666666664,32.61361111111111,0.1013,2.0454e+14,X-ray_Lx_scaling,0.8673,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1700.7+6412,MCXC-I,255.195,64.21444444444445,0.225,2.4797e+14,X-ray_Lx_scaling,0.8861,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1700.8-3144,MCXC-I,255.2229166666666,-31.74138888888889,0.134,2.0331e+14,X-ray_Lx_scaling,0.8561,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1701.3+6414,MCXC-I,255.34416666666664,64.23583333333333,0.453,3.1055e+14,X-ray_Lx_scaling,0.8763,,,0.0006417040000000001,Y_SZ_derived_LCDM,537925804.5856317,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1701.4+3400,MCXC-I,255.3658333333333,34.00972222222222,0.096,5.45e+13,X-ray_Lx_scaling,0.5591,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1701.7+6421,MCXC-I,255.4420833333333,64.35416666666666,0.22,3.6300002e+13,X-ray_Lx_scaling,0.4678,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1702.2+6419,MCXC-I,255.55541666666667,64.33333333333333,0.224,5.305e+13,X-ray_Lx_scaling,0.5301,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1702.5+3330,MCXC-I,255.6329166666667,33.51305555555555,0.0843,1.24160005e+14,X-ray_Lx_scaling,0.7385,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1702.7+3403,MCXC-I,255.67875,34.06194444444444,0.0953,4.4908e+14,X-ray_Lx_scaling,1.1295,,,0.009144819,Y_SZ_derived_LCDM,720181775.5828997,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1703.1+5938,MCXC-I,255.78916666666666,59.647777777777776,0.1822,3.926e+13,X-ray_Lx_scaling,0.4867,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1703.8+7838,MCXC-I,255.95333333333332,78.64444444444445,0.0581,4.2501996e+14,X-ray_Lx_scaling,1.1224,,,0.030085136,Y_SZ_derived_LCDM,960900924.3424499,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1705.1-8210,MCXC-I,256.29291666666666,-82.1738888888889,0.0737,1.8148e+14,X-ray_Lx_scaling,0.841,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1705.9-7422,MCXC-I,256.4920833333333,-74.37527777777777,0.19,3.1961e+14,X-ray_Lx_scaling,0.9764,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1706.4-0132,MCXC-I,256.61083333333335,-1.5397222222222222,0.0912,2.1386001e+14,X-ray_Lx_scaling,0.8832,,,0.00754181,Y_SZ_derived_LCDM,549135956.7255731,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1709.8+3426,MCXC-I,257.45333333333326,34.440555555555555,0.0802,2.7548e+14,X-ray_Lx_scaling,0.9644,,,0.00905448,Y_SZ_derived_LCDM,523080292.52279675,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1711.0+3941,MCXC-I,257.76166666666666,39.69416666666666,0.0647,1.0182e+14,X-ray_Lx_scaling,0.6956,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1712.4-2321,MCXC-I,258.1029166666666,-23.35027777777778,0.028,5.3123e+14,X-ray_Lx_scaling,1.2205,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1712.7+6403,MCXC-I,258.19666666666666,64.06138888888889,0.0809,3.741e+14,X-ray_Lx_scaling,1.0678,,,0.020254555,Y_SZ_derived_LCDM,1188678884.6314971,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1714.3+4341,MCXC-I,258.5775,43.689722222222215,0.0276,3.1360002e+13,X-ray_Lx_scaling,0.4753,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1715.2+0309,MCXC-I,258.8033333333333,3.1630555555555553,0.1647,3.6551e+14,X-ray_Lx_scaling,1.0301,,,0.003865968,Y_SZ_derived_LCDM,776754508.4847834,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1715.3+5724,MCXC-I,258.84124999999995,57.4075,0.0276,8.691e+13,X-ray_Lx_scaling,0.6676,,,0.004236678000000001,Y_SZ_derived_LCDM,32852379.039724585,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1715.8+3656,MCXC-I,258.96875,36.93722222222222,0.091,1.532e+13,X-ray_Lx_scaling,0.3668,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1716.1+2021,MCXC-I,259.04291666666666,20.356944444444444,0.1306,2.2600999e+14,X-ray_Lx_scaling,0.8879,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1716.6+6410,MCXC-I,259.1654166666666,64.1763888888889,0.2507,1.3161e+14,X-ray_Lx_scaling,0.7108,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1717.3+4226,MCXC-I,259.32916666666665,42.443888888888885,0.1754,3.2188e+14,X-ray_Lx_scaling,0.9837,,,0.001829035,Y_SZ_derived_LCDM,407015822.4386392,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1717.6+3627,MCXC-I,259.40000000000003,36.46361111111111,0.1709,1.8713e+14,X-ray_Lx_scaling,0.8223,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1717.8+1940,MCXC-I,259.4554166666666,19.683333333333334,0.178,4.6863e+14,X-ray_Lx_scaling,1.1139,,,0.004689863,Y_SZ_derived_LCDM,1068648493.7542373,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1717.8+3235,MCXC-I,259.47291666666666,32.586111111111116,0.1054,1.9009e+14,X-ray_Lx_scaling,0.8452,,,0.003152592,Y_SZ_derived_LCDM,296682746.54708964,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1718.1+5639,MCXC-I,259.5408333333333,56.66555555555556,0.1138,2.6152999e+14,X-ray_Lx_scaling,0.9375,,,0.0028381630000000003,Y_SZ_derived_LCDM,305408299.62401545,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1718.1+7801,MCXC-I,259.5425,78.02194444444444,0.0584,1.1041e+14,X-ray_Lx_scaling,0.7161,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1720.1+2740,MCXC-I,260.0370833333333,27.67027777777778,0.164,3.9006e+14,X-ray_Lx_scaling,1.0529,,,0.002584462,Y_SZ_derived_LCDM,515671051.6176512,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1720.1+2637,MCXC-I,260.03874999999994,26.627222222222223,0.1644,6.0057004e+14,X-ray_Lx_scaling,1.2157,,,0.005482796,Y_SZ_derived_LCDM,1098332774.626777,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1720.2+3536,MCXC-I,260.0691666666666,35.60611111111111,0.387,6.6708996e+14,X-ray_Lx_scaling,1.16,,,0.0010359940000000002,Y_SZ_derived_LCDM,720950557.3672265,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1721.4+6733,MCXC-I,260.35249999999996,67.55388888888889,0.0861,1.995e+13,X-ray_Lx_scaling,0.4013,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1722.2+3042,MCXC-I,260.56166666666667,30.704166666666666,0.05,3.634e+13,X-ray_Lx_scaling,0.4957,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1722.4+3208,MCXC-I,260.61291666666665,32.13388888888889,0.224,7.8832004e+14,X-ray_Lx_scaling,1.3033,,,0.004058139,Y_SZ_derived_LCDM,1324647738.274958,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1722.9+4105,MCXC-I,260.72499999999997,41.09166666666667,0.309,1.7916e+14,X-ray_Lx_scaling,0.7709,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1723.3+5658,MCXC-I,260.84666666666664,56.97833333333333,0.0272,2.287e+13,X-ray_Lx_scaling,0.4279,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1723.7+8553,MCXC-I,260.94791666666663,85.885,0.178,4.2334e+14,X-ray_Lx_scaling,1.0768,,,0.0028365390000000003,Y_SZ_derived_LCDM,646343641.5573655,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1724.1+7000,MCXC-I,261.0483333333333,70.0075,0.0386,9.570001e+12,X-ray_Lx_scaling,0.3189,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1724.2+6956,MCXC-I,261.0666666666666,69.94555555555556,0.0386,1.004e+13,X-ray_Lx_scaling,0.324,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1724.7+6716,MCXC-I,261.1970833333333,67.26916666666666,0.254,6.9620002e+13,X-ray_Lx_scaling,0.5741,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1726.9-0317,MCXC-I,261.7441666666666,-3.2952777777777778,0.088,1.8664e+14,X-ray_Lx_scaling,0.8449,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1727.4+7035,MCXC-I,261.85749999999996,70.5936111111111,0.3059,2.2352e+14,X-ray_Lx_scaling,0.8309,,,0.0014177830000000002,Y_SZ_derived_LCDM,726277769.7365694,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1728.6+7041,MCXC-I,262.16458333333327,70.68472222222222,0.5509,2.8569e+14,X-ray_Lx_scaling,0.82,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1729.0+7440,MCXC-I,262.2529166666667,74.67777777777778,0.213,8.885e+13,X-ray_Lx_scaling,0.6321,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1730.4+7422,MCXC-I,262.6208333333333,74.375,0.11,1.17910006e+14,X-ray_Lx_scaling,0.7198,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1731.6+2251,MCXC-I,262.9133333333333,22.86388888888889,0.389,1.28e+15,X-ray_Lx_scaling,1.43,,,0.0023676179999999997,Y_SZ_derived_LCDM,1658121734.6642768,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1733.0+4345,MCXC-I,263.2608333333333,43.76277777777778,0.0307,8.593e+13,X-ray_Lx_scaling,0.6644,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1735.0+6406,MCXC-I,263.7725,64.10138888888888,0.1406,1.8453e+14,X-ray_Lx_scaling,0.8271,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1735.7-0721,MCXC-I,263.94874999999996,-7.362222222222222,0.0239,6.151e+13,X-ray_Lx_scaling,0.5956,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1735.9+1659,MCXC-I,263.9758333333333,16.994444444444447,0.0858,1.0113e+14,X-ray_Lx_scaling,0.6893,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1736.3+6803,MCXC-I,264.09208333333333,68.05722222222222,0.0248,2.392e+13,X-ray_Lx_scaling,0.4347,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1740.5+3538,MCXC-I,265.13624999999996,35.6475,0.0428,9.141e+13,X-ray_Lx_scaling,0.6757,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1742.7+6735,MCXC-I,265.695,67.59805555555555,0.042,2.165e+13,X-ray_Lx_scaling,0.4182,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1742.8+3900,MCXC-I,265.70124999999996,39.00972222222222,0.0423,7.743e+13,X-ray_Lx_scaling,0.6394,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1743.3+6440,MCXC-I,265.8470833333333,64.67166666666667,0.179,1.0301e+14,X-ray_Lx_scaling,0.672,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1743.4+6341,MCXC-I,265.8670833333333,63.69416666666666,0.327,2.3779e+14,X-ray_Lx_scaling,0.8415,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1744.2+3259,MCXC-I,266.0625,32.98972222222222,0.0757,3.2372e+14,X-ray_Lx_scaling,1.0192,,,0.004570889000000001,Y_SZ_derived_LCDM,237754357.20832664,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1745.2+6556,MCXC-I,266.3175,65.93805555555556,0.608,1.3891e+14,X-ray_Lx_scaling,0.6303,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1746.3+6849,MCXC-I,266.5791666666666,68.83055555555555,0.203,7.767e+13,X-ray_Lx_scaling,0.6065,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1746.5+6848,MCXC-I,266.63749999999993,68.81388888888888,0.307,7.791e+13,X-ray_Lx_scaling,0.5845,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1746.7+6639,MCXC-I,266.68749999999994,66.65555555555557,0.3864,1.0307e+14,X-ray_Lx_scaling,0.6226,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1747.2+4512,MCXC-I,266.82,45.21555555555556,0.1565,2.4118e+14,X-ray_Lx_scaling,0.8994,,,0.00411999,Y_SZ_derived_LCDM,761212043.1508545,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1747.5+6343,MCXC-I,266.89,63.731944444444444,0.328,1.20089995e+14,X-ray_Lx_scaling,0.6699,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1748.6+7020,MCXC-I,267.17333333333335,70.34194444444444,0.345,1.1852e+14,X-ray_Lx_scaling,0.6627,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1749.0+7014,MCXC-I,267.26458333333335,70.245,0.579,2.6983e+14,X-ray_Lx_scaling,0.7956,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1749.3+4245,MCXC-I,267.3404166666666,42.76222222222222,0.2296,2.5704998e+14,X-ray_Lx_scaling,0.8953,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1749.6+5334,MCXC-I,267.4225,53.57944444444445,0.0909,1.04589995e+14,X-ray_Lx_scaling,0.6959,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1749.8+6823,MCXC-I,267.4575,68.3875,0.0508,1.182e+13,X-ray_Lx_scaling,0.3409,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1750.2+3504,MCXC-I,267.56874999999997,35.08166666666667,0.1712,3.6434e+14,X-ray_Lx_scaling,1.0267,,,0.00175826,Y_SZ_derived_LCDM,376235252.5176532,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1751.1+6531,MCXC-I,267.7858333333333,65.53305555555555,0.0428,1.943e+13,X-ray_Lx_scaling,0.4032,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1751.5+7013,MCXC-I,267.8779166666667,70.22555555555556,0.4925,1.6330001e+14,X-ray_Lx_scaling,0.6964,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1751.6+6719,MCXC-I,267.9108333333333,67.32194444444444,0.0933,6.135e+13,X-ray_Lx_scaling,0.5821,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1751.7+2304,MCXC-I,267.94791666666663,23.070555555555554,0.0132,1.8790002e+13,X-ray_Lx_scaling,0.4025,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1752.0-6348,MCXC-I,268.0233333333333,-63.81638888888889,0.133,3.4995e+14,X-ray_Lx_scaling,1.0264,,,0.0018258060000000001,Y_SZ_derived_LCDM,256868448.19719213,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1752.2+6522,MCXC-I,268.05,65.37277777777777,0.3923,8.8090006e+13,X-ray_Lx_scaling,0.5895,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1753.4+5205,MCXC-I,268.3741666666666,52.091944444444444,0.0988,9.785e+13,X-ray_Lx_scaling,0.6789,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1754.0+5805,MCXC-I,268.50916666666666,58.08861111111111,0.2263,2.7574999e+14,X-ray_Lx_scaling,0.9176,,,0.00187554,Y_SZ_derived_LCDM,621761297.3821189,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1754.0+6452,MCXC-I,268.5220833333333,64.86694444444444,0.246,5.881e+13,X-ray_Lx_scaling,0.5443,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1754.5+6904,MCXC-I,268.6458333333333,69.08277777777778,0.5113,1.2280999e+14,X-ray_Lx_scaling,0.6286,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1754.6+6803,MCXC-I,268.66458333333327,68.05638888888889,0.077,1.4102e+14,X-ray_Lx_scaling,0.7723,,,0.00477118,Y_SZ_derived_LCDM,255987566.33141455,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1754.7+6623,MCXC-I,268.69041666666664,66.39805555555556,0.0879,2.5510002e+13,X-ray_Lx_scaling,0.4353,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1755.3+6504,MCXC-I,268.8329166666667,65.08194444444445,0.0846,1.998e+13,X-ray_Lx_scaling,0.4016,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1755.7+6752,MCXC-I,268.93958333333336,67.87833333333333,0.0833,6.4770003e+13,X-ray_Lx_scaling,0.5947,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1755.8+6236,MCXC-I,268.95625,62.61361111111111,0.0266,3.1040001e+13,X-ray_Lx_scaling,0.4738,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1755.9+6314,MCXC-I,268.98541666666665,63.23416666666667,0.385,1.5159e+14,X-ray_Lx_scaling,0.7084,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1756.5+6513,MCXC-I,269.12916666666666,65.21694444444445,0.0284,6.74e+12,X-ray_Lx_scaling,0.2847,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1757.3+6631,MCXC-I,269.3325,66.5275,0.6909,1.0879e+14,X-ray_Lx_scaling,0.5621,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1757.7-0108,MCXC-I,269.43041666666664,-1.1430555555555555,0.0728,2.0762e+14,X-ray_Lx_scaling,0.8798,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1758.9+6520,MCXC-I,269.7399999999999,65.34944444444444,0.3652,6.6540003e+13,X-ray_Lx_scaling,0.5425,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1759.0-1333,MCXC-I,269.7620833333333,-13.554444444444446,0.045,1.6325001e+14,X-ray_Lx_scaling,0.8193,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1759.2+6902,MCXC-I,269.82291666666663,69.03888888888889,0.0994,2.595e+13,X-ray_Lx_scaling,0.4361,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1800.5+6913,MCXC-I,270.12833333333333,69.22361111111111,0.0823,9.997e+13,X-ray_Lx_scaling,0.6875,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1802.4-5236,MCXC-I,270.6225,-52.60916666666667,0.125,2.9263998e+14,X-ray_Lx_scaling,0.9696,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1802.7+4247,MCXC-I,270.68125,42.79611111111111,0.0502,4.271e+13,X-ray_Lx_scaling,0.5231,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1802.9+6339,MCXC-I,270.725,63.65277777777778,0.0907,1.5629999e+13,X-ray_Lx_scaling,0.3693,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1804.1+0042,MCXC-I,271.0445833333333,0.7055555555555555,0.0882,2.949e+14,X-ray_Lx_scaling,0.984,,,0.010122696,Y_SZ_derived_LCDM,694191100.5077728,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1804.2+6729,MCXC-I,271.065,67.48916666666666,0.0617,7.8000003e+12,X-ray_Lx_scaling,0.2957,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1804.4+1002,MCXC-I,271.11875,10.039444444444444,0.1525,4.6293003e+14,X-ray_Lx_scaling,1.1192,,,0.0028767239999999998,Y_SZ_derived_LCDM,509221489.8497827,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1806.1+6813,MCXC-I,271.5275,68.21888888888888,0.303,1.2736e+14,X-ray_Lx_scaling,0.6896,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1806.4+7028,MCXC-I,271.60375,70.47777777777777,0.0971,4.665e+13,X-ray_Lx_scaling,0.5306,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1806.9+6537,MCXC-I,271.73291666666665,65.61972222222222,0.263,2.0634001e+14,X-ray_Lx_scaling,0.822,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1807.4+6946,MCXC-I,271.8670833333333,69.77277777777778,0.0941,2.978e+13,X-ray_Lx_scaling,0.4574,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1807.5+6429,MCXC-I,271.8845833333333,64.48805555555556,0.2391,5.9060003e+13,X-ray_Lx_scaling,0.5465,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1808.7+6557,MCXC-I,272.1816666666666,65.95138888888889,0.246,5.2660003e+13,X-ray_Lx_scaling,0.5246,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1809.0-0414,MCXC-I,272.25499999999994,-4.243888888888889,0.305,6.3125e+14,X-ray_Lx_scaling,1.1748,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1811.0+4954,MCXC-I,272.75041666666664,49.91111111111111,0.0501,1.3478e+14,X-ray_Lx_scaling,0.7673,,,0.007281322000000001,Y_SZ_derived_LCDM,176248981.06794336,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1811.3+6447,MCXC-I,272.8295833333333,64.79333333333334,0.451,1.5373e+14,X-ray_Lx_scaling,0.6937,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1812.0+3113,MCXC-I,273.0066666666666,31.220277777777778,0.2246,6.4639996e+13,X-ray_Lx_scaling,0.5661,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1812.1+6353,MCXC-I,273.03499999999997,63.893055555555556,0.5408,2.0796002e+14,X-ray_Lx_scaling,0.7406,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1813.1+6230,MCXC-I,273.2979166666666,62.509166666666665,0.1829,6.347e+13,X-ray_Lx_scaling,0.5711,,,,not_available,,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
J1813.3-6127,MCXC-I,273.3279166666666,-61.4575,0.147,4.4727997e+14,X-ray_Lx_scaling,1.1086,,,0.0054238739999999995,Y_SZ_derived_LCDM,903178934.7977993,unknown,False,,https://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/534/A109
