cluster_id,catalog,ra_deg,dec_deg,z,M500c_Msun,M500c_method,R500c_Mpc
J0849.1+3731,MCXC-I,132.29791666666665,37.52305555555555,0.24,9.165e+13,X-ray_Lx_scaling,0.6324
J0850.2+3603,MCXC-I,132.55,36.059999999999995,0.378,6.7616e+14,X-ray_Lx_scaling,1.1693
J0851.9+1159,MCXC-I,132.9908333333333,11.995277777777776,0.115,3.899e+13,X-ray_Lx_scaling,0.4969
J0852.2-0532,MCXC-I,133.06416666666667,-5.549166666666666,0.192,1.375e+14,X-ray_Lx_scaling,0.7366
J0852.5+1618,MCXC-I,133.13708333333335,16.301944444444445,0.098,5.581e+13,X-ray_Lx_scaling,0.5631
J0853.2+5759,MCXC-I,133.3058333333333,57.995555555555555,0.475,2.2169e+14,X-ray_Lx_scaling,0.7764
J0856.1+3756,MCXC-I,134.03541666666666,37.94777777777777,0.4107,6.1886e+14,X-ray_Lx_scaling,1.121
J0858.4+1357,MCXC-I,134.60416666666666,13.954444444444444,0.488,1.202e+14,X-ray_Lx_scaling,0.6299
J0900.0+3920,MCXC-I,135.01999999999998,39.34,0.0951,5.176e+13,X-ray_Lx_scaling,0.5497
J0900.6+2054,MCXC-I,135.15791666666667,20.91611111111111,0.2347,5.2335e+14,X-ray_Lx_scaling,1.1326
J0901.1+6239,MCXC-I,135.29833333333332,62.65611111111111,0.09,1.1485e+14,X-ray_Lx_scaling,0.7182
J0906.4+1020,MCXC-I,136.61416666666662,10.345,0.1328,2.2885e+14,X-ray_Lx_scaling,0.8909
J0907.2+3330,MCXC-I,136.82458333333332,33.5025,0.483,9.5950006e+13,X-ray_Lx_scaling,0.5855
J0907.3+1639,MCXC-I,136.84291666666667,16.656666666666666,0.073,9.754e+13,X-ray_Lx_scaling,0.6839
J0907.8+4936,MCXC-I,136.9620833333333,49.60666666666667,0.0352,3.9649997e+13,X-ray_Lx_scaling,0.5127
J0909.1+1059,MCXC-I,137.28333333333333,10.9925,0.1751,4.7375003e+14,X-ray_Lx_scaling,1.1191
J0909.1-0939,MCXC-I,137.28499999999997,-9.666111111111112,0.0542,4.4824e+14,X-ray_Lx_scaling,1.1439
J0910.2+6012,MCXC-I,137.5670833333333,60.20472222222222,0.181,6.527e+13,X-ray_Lx_scaling,0.5768
J0910.6-1034,MCXC-I,137.65124999999998,-10.581111111111111,0.0916,1.9936e+14,X-ray_Lx_scaling,0.8627
J0910.6+4248,MCXC-I,137.66541666666666,42.811388888888885,0.576,1.6177e+14,X-ray_Lx_scaling,0.6717
J0911.1+1746,MCXC-I,137.79708333333332,17.775555555555556,0.5049,4.5937e+14,X-ray_Lx_scaling,0.9783
J0912.4+1556,MCXC-I,138.12416666666664,15.943055555555556,0.0851,2.2769e+14,X-ray_Lx_scaling,0.9037
J0913.0+4742,MCXC-I,138.25875,47.70583333333334,0.051,8.739e+13,X-ray_Lx_scaling,0.664
J0916.1+1736,MCXC-I,139.02875,17.601666666666667,0.0292,3.3030001e+13,X-ray_Lx_scaling,0.4833
J0917.8+5143,MCXC-I,139.46249999999998,51.724722222222226,0.2172,5.7894e+14,X-ray_Lx_scaling,1.1788
J0918.1-1205,MCXC-I,139.52708333333334,-12.093333333333334,0.0539,3.6243e+14,X-ray_Lx_scaling,1.0658
J0919.8+3345,MCXC-I,139.95499999999998,33.76027777777778,0.023,2.579e+13,X-ray_Lx_scaling,0.4459
J0920.0+0102,MCXC-I,140.00208333333333,1.04,0.0175,1.3439999e+13,X-ray_Lx_scaling,0.3594
J0920.3+7350,MCXC-I,140.09416666666664,73.83666666666666,0.133,1.5416e+14,X-ray_Lx_scaling,0.781
J0920.4+3030,MCXC-I,140.10875000000001,30.515,0.2952,4.0341e+14,X-ray_Lx_scaling,1.0157
J0921.1+4538,MCXC-I,140.28583333333333,45.64361111111111,0.1745,2.1881001e+14,X-ray_Lx_scaling,0.8652
J0921.2+4528,MCXC-I,140.30499999999998,45.47888888888889,0.315,1.6480001e+14,X-ray_Lx_scaling,0.7481
J0923.1+2217,MCXC-I,140.7833333333333,22.297777777777778,0.0316,2.6840001e+13,X-ray_Lx_scaling,0.4507
J0924.0+1410,MCXC-I,141.02374999999998,14.168333333333333,0.1357,3.8079e+14,X-ray_Lx_scaling,1.0547
J0926.6+1242,MCXC-I,141.65208333333334,12.716388888888888,0.489,2.0531e+14,X-ray_Lx_scaling,0.7527
J0926.6+1741,MCXC-I,141.66958333333332,17.690277777777776,0.117,1.8733e+14,X-ray_Lx_scaling,0.8379
J0927.1+5327,MCXC-I,141.795,53.45,0.2052,3.6923998e+14,X-ray_Lx_scaling,1.019
J0928.0+7446,MCXC-I,142.02041666666665,74.78277777777778,0.124,1.7372e+14,X-ray_Lx_scaling,0.8152
J0928.1+2032,MCXC-I,142.0325,20.542222222222225,0.192,2.4168999e+14,X-ray_Lx_scaling,0.8889
J0928.6+3747,MCXC-I,142.1575,37.79861111111111,0.2472,3.1464e+14,X-ray_Lx_scaling,0.9516
J0933.4+3403,MCXC-I,143.35375,34.05222222222222,0.0269,2.056e+13,X-ray_Lx_scaling,0.413
J0935.4+0729,MCXC-I,143.87041666666667,7.4925,0.261,3.1896997e+14,X-ray_Lx_scaling,0.9511
J0937.1+6116,MCXC-I,144.2758333333333,61.282777777777774,0.204,5.4000003e+13,X-ray_Lx_scaling,0.5371
J0937.9-2020,MCXC-I,144.49875,-20.34583333333333,0.0344,4.9000003e+13,X-ray_Lx_scaling,0.5504
J0938.2+7553,MCXC-I,144.56666666666666,75.88722222222223,0.1503,1.4196e+14,X-ray_Lx_scaling,0.7553
J0941.0+3843,MCXC-I,145.25166666666667,38.718611111111116,0.287,6.885e+13,X-ray_Lx_scaling,0.5651
J0942.0+0857,MCXC-I,145.51499999999996,8.963333333333333,0.206,3.9492e+14,X-ray_Lx_scaling,1.0418
J0942.2+1523,MCXC-I,145.56041666666664,15.386388888888888,0.1664,2.8846e+14,X-ray_Lx_scaling,0.9514
J0942.3+8111,MCXC-I,145.5883333333333,81.18583333333333,0.545,2.6505002e+14,X-ray_Lx_scaling,0.8016
J0943.1+4659,MCXC-I,145.7795833333333,46.9975,0.4069,3.9698e+14,X-ray_Lx_scaling,0.9682
J0943.4-7619,MCXC-I,145.85416666666666,-76.3325,0.199,4.5079004e+14,X-ray_Lx_scaling,1.0915
J0943.5+1640,MCXC-I,145.885,16.66722222222222,0.256,1.2867e+14,X-ray_Lx_scaling,0.7041
J0943.7+1644,MCXC-I,145.93791666666667,16.736944444444447,0.18,8.198e+13,X-ray_Lx_scaling,0.6226
J0944.0+6424,MCXC-I,146.0075,64.41166666666668,0.12,1.6389001e+14,X-ray_Lx_scaling,0.8006
J0944.1-2116,MCXC-I,146.04291666666663,-21.27777777777778,0.0077,7.2499997e+12,X-ray_Lx_scaling,0.2935
J0944.6-2633,MCXC-I,146.15249999999997,-26.565555555555555,0.1421,3.6917e+14,X-ray_Lx_scaling,1.0416
J0945.4-0839,MCXC-I,146.35166666666666,-8.654166666666667,0.1535,3.3724e+14,X-ray_Lx_scaling,1.0067
J0946.5-1409,MCXC-I,146.63750000000002,-14.16388888888889,0.23,5.0830003e+13,X-ray_Lx_scaling,0.5215
J0947.2+7623,MCXC-I,146.80416666666665,76.38722222222223,0.345,8.5e+14,X-ray_Lx_scaling,1.27
J0947.7+0741,MCXC-I,146.94083333333333,7.6883333333333335,0.625,2.2844998e+14,X-ray_Lx_scaling,0.739
J0947.9+0730,MCXC-I,146.98999999999998,7.5072222222222225,0.128,3.0379998e+13,X-ray_Lx_scaling,0.4552
J0948.6-8327,MCXC-I,147.16416666666666,-83.46555555555555,0.1982,3.4323e+14,X-ray_Lx_scaling,0.997
J0949.8+1707,MCXC-I,147.46999999999997,17.129722222222224,0.3826,7.9037e+14,X-ray_Lx_scaling,1.2295
J0950.1+7033,MCXC-I,147.5320833333333,70.56611111111111,0.21,1.2477e+14,X-ray_Lx_scaling,0.7086
J0951.7-0128,MCXC-I,147.9458333333333,-1.4758333333333336,0.568,1.4614e+14,X-ray_Lx_scaling,0.6514
J0952.7+5153,MCXC-I,148.19791666666666,51.89111111111111,0.214,5.2717e+14,X-ray_Lx_scaling,1.1438
J0953.2-1558,MCXC-I,148.30041666666665,-15.981111111111112,0.0302,4.177e+13,X-ray_Lx_scaling,0.5225
J0953.6+7054,MCXC-I,148.39999999999998,70.90805555555556,0.185,2.0027001e+14,X-ray_Lx_scaling,0.837
J0953.7+6947,MCXC-I,148.4358333333333,69.79138888888889,0.214,8.494e+13,X-ray_Lx_scaling,0.6224
J0956.0+4107,MCXC-I,149.01208333333332,41.11888888888889,0.587,2.3069999e+14,X-ray_Lx_scaling,0.7527
J0956.4-1004,MCXC-I,149.10999999999999,-10.07,0.1634,5.2301998e+14,X-ray_Lx_scaling,1.1613
J0957.8+6534,MCXC-I,149.47166666666664,65.575,0.53,1.6192e+14,X-ray_Lx_scaling,0.6842
J0958.0-2650,MCXC-I,149.50708333333333,-26.838055555555556,0.145,1.9096e+14,X-ray_Lx_scaling,0.8353
J0958.1+2346,MCXC-I,149.54291666666666,23.781944444444445,0.1471,1.974e+14,X-ray_Lx_scaling,0.844
J0958.2+5516,MCXC-I,149.55416666666665,55.26833333333333,0.214,1.6286e+14,X-ray_Lx_scaling,0.7732
J0958.3+4702,MCXC-I,149.57999999999998,47.03805555555555,0.39,2.2502e+14,X-ray_Lx_scaling,0.8066
J0958.3-1103,MCXC-I,149.5925,-11.059722222222224,0.1669,5.0282e+14,X-ray_Lx_scaling,1.1448
J0959.7+2223,MCXC-I,149.93874999999997,22.393333333333334,0.244,3.0604e+14,X-ray_Lx_scaling,0.9439
J1000.5+4409,MCXC-I,150.1270833333333,44.154444444444444,0.154,2.5495e+14,X-ray_Lx_scaling,0.9169
J1002.1+6858,MCXC-I,150.5320833333333,68.98,0.5,2.3024001e+14,X-ray_Lx_scaling,0.7786
J1002.6+3241,MCXC-I,150.6608333333333,32.69944444444444,0.0499,9.44e+13,X-ray_Lx_scaling,0.6815
J1002.6-0808,MCXC-I,150.66833333333332,-8.14611111111111,0.524,1.5234999e+14,X-ray_Lx_scaling,0.6721
J1003.0+3254,MCXC-I,150.76708333333332,32.907777777777774,0.4161,4.2551e+14,X-ray_Lx_scaling,0.9874
J1003.1-1925,MCXC-I,150.77708333333334,-19.429722222222225,0.243,1.3538999e+14,X-ray_Lx_scaling,0.7195
J1003.1+6709,MCXC-I,150.78291666666667,67.1575,0.206,3.3203e+14,X-ray_Lx_scaling,0.9833
J1006.6+2554,MCXC-I,151.6645833333333,25.91,0.1162,2.106e+14,X-ray_Lx_scaling,0.8715
J1006.8+1223,MCXC-I,151.72291666666663,12.393333333333333,0.166,1.20280005e+14,X-ray_Lx_scaling,0.7109
J1007.1-2031,MCXC-I,151.78499999999997,-20.523888888888887,0.105,3.4270001e+13,X-ray_Lx_scaling,0.4776
J1007.8+0031,MCXC-I,151.95374999999999,0.5169444444444445,0.096,1.0893e+14,X-ray_Lx_scaling,0.7042
J1008.7+5342,MCXC-I,152.19916666666666,53.700833333333335,0.872,2.0401e+14,X-ray_Lx_scaling,0.6451
J1008.7+1147,MCXC-I,152.19958333333332,11.7925,0.2245,3.8829e+14,X-ray_Lx_scaling,1.0291
J1009.3+7110,MCXC-I,152.33499999999998,71.17500000000001,0.1927,3.3654e+14,X-ray_Lx_scaling,0.9924
J1010.2+5430,MCXC-I,152.5658333333333,54.50333333333333,0.045,1.548e+13,X-ray_Lx_scaling,0.3736
J1010.2+5429,MCXC-I,152.56666666666666,54.48833333333334,0.047,4.0500002e+13,X-ray_Lx_scaling,0.5145
J1010.5-1239,MCXC-I,152.63416666666666,-12.665277777777778,0.3062,2.8384e+14,X-ray_Lx_scaling,0.8996
J1010.9+5557,MCXC-I,152.74249999999998,55.962500000000006,0.171,3.491e+13,X-ray_Lx_scaling,0.4699
J1011.0+5358,MCXC-I,152.7508333333333,53.968333333333334,0.372,1.1079001e+14,X-ray_Lx_scaling,0.6413
J1011.0+5339,MCXC-I,152.77125,53.6575,0.329,6.786e+13,X-ray_Lx_scaling,0.5536
J1011.3+5333,MCXC-I,152.84583333333333,53.56305555555555,0.39,9.237e+13,X-ray_Lx_scaling,0.5994
J1011.4+5450,MCXC-I,152.8558333333333,54.835,0.294,1.374e+14,X-ray_Lx_scaling,0.7096
J1013.4-0136,MCXC-I,153.3658333333333,-1.6116666666666668,0.276,1.3867001e+14,X-ray_Lx_scaling,0.7166
J1013.5-1350,MCXC-I,153.39999999999998,-13.842500000000001,0.1517,2.9492e+14,X-ray_Lx_scaling,0.9633
J1013.6+4933,MCXC-I,153.40416666666667,49.55138888888889,0.133,8.937e+13,X-ray_Lx_scaling,0.6512
J1013.6-0054,MCXC-I,153.41791666666663,-0.9144444444444445,0.0445,1.1376999e+14,X-ray_Lx_scaling,0.7265
J1013.7-0006,MCXC-I,153.43666666666664,-0.10861111111111112,0.0927,1.5413e+14,X-ray_Lx_scaling,0.7915
J1015.1+4931,MCXC-I,153.78541666666666,49.525555555555556,0.383,1.2769001e+14,X-ray_Lx_scaling,0.6695
J1016.3+3338,MCXC-I,154.09416666666664,33.63472222222222,0.124,2.2642e+14,X-ray_Lx_scaling,0.8904
J1016.6+2448,MCXC-I,154.15041666666664,24.808333333333334,0.0811,1.1353e+14,X-ray_Lx_scaling,0.7175
J1017.0+3902,MCXC-I,154.26,39.04833333333333,0.206,4.7297002e+14,X-ray_Lx_scaling,1.1064
J1017.3-1040,MCXC-I,154.3475,-10.6775,0.0586,1.8484e+14,X-ray_Lx_scaling,0.8502
J1017.5+5934,MCXC-I,154.39791666666665,59.56666666666667,0.353,7.6611e+14,X-ray_Lx_scaling,1.2307
J1018.0+2154,MCXC-I,154.50416666666663,21.90972222222222,0.24,1.2055e+14,X-ray_Lx_scaling,0.693
J1019.6+3920,MCXC-I,154.90499999999997,39.342222222222226,0.373,8.982e+13,X-ray_Lx_scaling,0.5977
J1019.9+4059,MCXC-I,154.99916666666664,40.98722222222222,0.0922,1.4331e+14,X-ray_Lx_scaling,0.7726
J1020.2+3913,MCXC-I,155.06666666666666,39.22944444444445,0.1463,4.088e+13,X-ray_Lx_scaling,0.4995
J1020.4-0631,MCXC-I,155.11999999999998,-6.519722222222222,0.054,8.481e+13,X-ray_Lx_scaling,0.6567
J1020.5+3922,MCXC-I,155.12708333333333,39.37972222222222,0.143,3.323e+13,X-ray_Lx_scaling,0.4667
J1020.7+3831,MCXC-I,155.18916666666667,38.52444444444444,0.053,3.2319998e+13,X-ray_Lx_scaling,0.4763
J1020.9+5132,MCXC-I,155.24666666666664,51.54861111111111,0.5019,1.15999995e+14,X-ray_Lx_scaling,0.6191
J1022.0+3830,MCXC-I,155.51958333333332,38.511944444444445,0.0491,7.0130004e+13,X-ray_Lx_scaling,0.6174
J1022.5+5006,MCXC-I,155.6275,50.10166666666667,0.158,3.8822e+14,X-ray_Lx_scaling,1.0535
J1023.1+4124,MCXC-I,155.77499999999998,41.41305555555555,0.232,6.4270004e+13,X-ray_Lx_scaling,0.5635
J1023.3+5948,MCXC-I,155.82916666666665,59.808611111111105,0.2055,2.1364e+14,X-ray_Lx_scaling,0.849
J1023.6+0411,MCXC-I,155.91166666666663,4.186388888888889,0.285,9.7115e+14,X-ray_Lx_scaling,1.3664
J1023.6+4907,MCXC-I,155.92208333333332,49.132777777777775,0.144,4.2256e+14,X-ray_Lx_scaling,1.0889
J1023.8-2715,MCXC-I,155.96166666666664,-27.25861111111111,0.2542,7.7124e+14,X-ray_Lx_scaling,1.2798
J1024.3+6804,MCXC-I,156.07999999999998,68.08222222222221,0.201,1.6292e+14,X-ray_Lx_scaling,0.7769
J1025.0+4750,MCXC-I,156.27416666666664,47.83722222222222,0.052,4.213e+13,X-ray_Lx_scaling,0.5204
J1025.9+1241,MCXC-I,156.48291666666663,12.685277777777777,0.1434,3.4836e+14,X-ray_Lx_scaling,1.0212
J1027.1+3908,MCXC-I,156.79499999999996,39.135,0.338,2.5996001e+14,X-ray_Lx_scaling,0.8633
J1027.9-0647,MCXC-I,156.9983333333333,-6.796111111111111,0.1176,1.9936e+14,X-ray_Lx_scaling,0.8553
J1028.3+0346,MCXC-I,157.0883333333333,3.7688888888888887,0.073,9.041e+13,X-ray_Lx_scaling,0.6668
J1031.7+3502,MCXC-I,157.93166666666664,35.04944444444444,0.1259,3.594e+14,X-ray_Lx_scaling,1.038
J1032.2+4015,MCXC-I,158.06166666666664,40.264722222222225,0.079,1.7119e+14,X-ray_Lx_scaling,0.8233
J1033.8+5703,MCXC-I,158.4658333333333,57.05305555555555,0.0463,1.2800001e+13,X-ray_Lx_scaling,0.3505
J1034.9+3041,MCXC-I,158.74708333333334,30.694444444444446,0.1407,2.8267e+14,X-ray_Lx_scaling,0.9534
J1036.1+5713,MCXC-I,159.04708333333332,57.22527777777778,0.203,8.825e+13,X-ray_Lx_scaling,0.6329
J1036.6-2731,MCXC-I,159.17416666666665,-27.524444444444445,0.0126,9.944e+13,X-ray_Lx_scaling,0.7015
J1038.0+4146,MCXC-I,159.50791666666666,41.77722222222222,0.125,6.214e+13,X-ray_Lx_scaling,0.5785
J1038.4-2454,MCXC-I,159.60041666666666,-24.902777777777775,0.123,2.4054001e+14,X-ray_Lx_scaling,0.9089
J1039.4+0510,MCXC-I,159.86624999999998,5.179444444444445,0.07,1.5923999e+14,X-ray_Lx_scaling,0.8061
J1039.5+3947,MCXC-I,159.88,39.79388888888889,0.0926,3.522e+13,X-ray_Lx_scaling,0.4839
J1039.7-0841,MCXC-I,159.935,-8.68361111111111,0.065,1.4622e+14,X-ray_Lx_scaling,0.7847
J1040.7+3956,MCXC-I,160.18291666666664,39.948055555555555,0.1372,4.1023e+14,X-ray_Lx_scaling,1.0807
J1040.7-7047,MCXC-I,160.18666666666664,-70.79694444444445,0.061,1.7603e+14,X-ray_Lx_scaling,0.8359
J1041.5-1123,MCXC-I,160.39249999999998,-11.38861111111111,0.0839,1.3071001e+14,X-ray_Lx_scaling,0.7513
J1042.4-0008,MCXC-I,160.6008333333333,-0.13777777777777778,0.139,8.101e+13,X-ray_Lx_scaling,0.6289
J1044.5-0704,MCXC-I,161.1375,-7.072777777777778,0.1342,4.5308e+14,X-ray_Lx_scaling,1.1182
J1047.5+1513,MCXC-I,161.885,15.232777777777779,0.2108,2.7446e+14,X-ray_Lx_scaling,0.9212
J1048.0-1124,MCXC-I,162.00291666666666,-11.403055555555556,0.065,2.2400001e+13,X-ray_Lx_scaling,0.4199
J1048.7+2214,MCXC-I,162.19041666666664,22.240277777777777,0.045,4.046e+13,X-ray_Lx_scaling,0.5146
J1049.0+5424,MCXC-I,162.26125,54.4,0.251,7.3369995e+13,X-ray_Lx_scaling,0.5849
J1049.7+3308,MCXC-I,162.43666666666664,33.14388888888889,0.23,6.6189997e+13,X-ray_Lx_scaling,0.5695
J1050.4-1250,MCXC-I,162.60625,-12.846388888888889,0.0155,4.109e+13,X-ray_Lx_scaling,0.522
J1050.5-0236,MCXC-I,162.64749999999998,-2.6,0.1651,3.1422e+14,X-ray_Lx_scaling,0.9793
J1050.6-2405,MCXC-I,162.65125,-24.09611111111111,0.2037,3.926e+14,X-ray_Lx_scaling,1.0406
J1053.3+5720,MCXC-I,163.32666666666663,57.34638888888889,0.34,4.8739998e+13,X-ray_Lx_scaling,0.4937
J1053.7+5452,MCXC-I,163.43291666666664,54.87222222222222,0.0704,1.1936999e+14,X-ray_Lx_scaling,0.7321
J1053.7+4929,MCXC-I,163.43374999999997,49.49888888888889,0.14,2.5785e+14,X-ray_Lx_scaling,0.9248
J1053.8+1650,MCXC-I,163.45124999999996,16.840277777777775,0.0852,1.5577e+14,X-ray_Lx_scaling,0.7962
J1056.2+4933,MCXC-I,164.0525,49.55305555555555,0.199,6.924e+13,X-ray_Lx_scaling,0.5845
J1056.9-0337,MCXC-I,164.24791666666667,-3.6244444444444444,0.8309,3.3929e+14,X-ray_Lx_scaling,0.7768
J1057.7+3738,MCXC-I,164.43249999999998,37.635,0.0353,2.61e+13,X-ray_Lx_scaling,0.446
J1058.1+0135,MCXC-I,164.5433333333333,1.586388888888889,0.0398,4.388e+13,X-ray_Lx_scaling,0.5296
J1058.2+0136,MCXC-I,164.55291666666665,1.6158333333333335,0.0385,3.823e+13,X-ray_Lx_scaling,0.506
J1058.4+5647,MCXC-I,164.6075,56.791666666666664,0.1369,3.9904e+14,X-ray_Lx_scaling,1.0709
J1058.8+6223,MCXC-I,164.70999999999998,62.39833333333333,0.37,1.1096999e+14,X-ray_Lx_scaling,0.6421
J1059.9+6421,MCXC-I,164.99749999999997,64.35222222222221,0.192,5.526e+13,X-ray_Lx_scaling,0.5436
J1100.8+1033,MCXC-I,165.20374999999999,10.559722222222224,0.0353,6.129e+13,X-ray_Lx_scaling,0.5928
J1101.2-2243,MCXC-I,165.32,-22.728055555555553,0.1416,2.5688e+14,X-ray_Lx_scaling,0.9232
J1103.6+3555,MCXC-I,165.90458333333333,35.92166666666667,0.775,1.8473e+14,X-ray_Lx_scaling,0.6485
J1104.4+3600,MCXC-I,166.12499999999997,36.00555555555555,0.497,1.2487e+14,X-ray_Lx_scaling,0.6357
J1107.3-2300,MCXC-I,166.82916666666665,-23.002222222222223,0.0639,1.153e+14,X-ray_Lx_scaling,0.7252
J1109.3+4133,MCXC-I,167.32833333333332,41.5625,0.0763,1.455e+14,X-ray_Lx_scaling,0.7806
J1109.7+2145,MCXC-I,167.42958333333334,21.761944444444445,0.0319,4.615e+13,X-ray_Lx_scaling,0.5399
J1110.0-2957,MCXC-I,167.51916666666665,-29.951666666666664,0.2,8.158e+13,X-ray_Lx_scaling,0.6172
J1110.7+2842,MCXC-I,167.69499999999996,28.70611111111111,0.0314,5.978e+13,X-ray_Lx_scaling,0.5886
J1111.6+4050,MCXC-I,167.91041666666666,40.8425,0.0794,2.0112e+14,X-ray_Lx_scaling,0.8687
J1112.9+1326,MCXC-I,168.22874999999996,13.444722222222222,0.169,3.0474997e+14,X-ray_Lx_scaling,0.9681
J1113.0-2615,MCXC-I,168.27374999999998,-26.26,0.725,1.8657e+14,X-ray_Lx_scaling,0.6638
J1113.3+1735,MCXC-I,168.33249999999998,17.59361111111111,0.1706,4.2491997e+14,X-ray_Lx_scaling,1.0809
J1113.3+0231,MCXC-I,168.33625,2.5322222222222224,0.078,2.0432e+14,X-ray_Lx_scaling,0.8736
J1113.8+4017,MCXC-I,168.4525,40.28861111111111,0.0795,5.633e+13,X-ray_Lx_scaling,0.5683
J1114.1-3811,MCXC-I,168.54999999999998,-38.189166666666665,0.1306,3.4886e+14,X-ray_Lx_scaling,1.0261
J1114.3+5823,MCXC-I,168.59916666666663,58.38972222222222,0.2065,3.7085e+14,X-ray_Lx_scaling,1.02
J1115.5+5426,MCXC-I,168.88666666666663,54.434999999999995,0.0691,1.0484e+14,X-ray_Lx_scaling,0.7014
J1115.8+0129,MCXC-I,168.975,1.4955555555555555,0.3499,7.2696e+14,X-ray_Lx_scaling,1.2108
J1116.0+2441,MCXC-I,169.01333333333332,24.68861111111111,0.1021,1.2838e+14,X-ray_Lx_scaling,0.7424
J1116.9+1803,MCXC-I,169.22791666666666,18.055555555555557,0.0032,1.18e+12,X-ray_Lx_scaling,0.1606
J1117.2+1744,MCXC-I,169.29999999999998,17.740000000000002,0.305,1.068e+14,X-ray_Lx_scaling,0.6498
J1117.4+0743,MCXC-I,169.35875,7.726388888888889,0.477,1.1452e+14,X-ray_Lx_scaling,0.6225
J1117.5+1744,MCXC-I,169.37499999999997,17.745833333333334,0.547,2.0778e+14,X-ray_Lx_scaling,0.7386
J1117.5+0746,MCXC-I,169.37541666666664,7.777222222222222,0.155,4.062e+13,X-ray_Lx_scaling,0.4969
J1119.4+2106,MCXC-I,169.86374999999998,21.11527777777778,0.174,5.2230003e+13,X-ray_Lx_scaling,0.5368
J1119.7+2126,MCXC-I,169.93124999999998,21.445555555555554,0.061,1.062e+13,X-ray_Lx_scaling,0.3278
J1120.1+4318,MCXC-I,170.0320833333333,43.301944444444445,0.6,3.3968e+14,X-ray_Lx_scaling,0.8519
J1120.9+2326,MCXC-I,170.24291666666664,23.442777777777778,0.562,2.6529e+14,X-ray_Lx_scaling,0.7965
J1121.5+4803,MCXC-I,170.39749999999998,48.062777777777775,0.112,1.7522e+14,X-ray_Lx_scaling,0.8208
J1121.7+0249,MCXC-I,170.42791666666665,2.818333333333333,0.0468,9.243999e+13,X-ray_Lx_scaling,0.6774
J1122.2+6712,MCXC-I,170.56041666666664,67.21277777777777,0.056,4.388e+13,X-ray_Lx_scaling,0.5269
J1122.3+2419,MCXC-I,170.5845833333333,24.316666666666666,0.0258,2.5099999e+13,X-ray_Lx_scaling,0.4415
J1122.8+0106,MCXC-I,170.70666666666665,1.1075000000000002,0.072,8.690001e+13,X-ray_Lx_scaling,0.6583
J1122.8+3407,MCXC-I,170.70791666666668,34.123333333333335,0.043,3.886e+13,X-ray_Lx_scaling,0.5081
J1123.1+1409,MCXC-I,170.79416666666665,14.161111111111111,0.34,1.5147999e+14,X-ray_Lx_scaling,0.7205
J1123.2+1935,MCXC-I,170.80499999999995,19.599722222222223,0.1042,1.8566001e+14,X-ray_Lx_scaling,0.839
J1123.9+2129,MCXC-I,170.99124999999995,21.490277777777777,0.1904,4.0552e+14,X-ray_Lx_scaling,1.0569
J1124.0-1700,MCXC-I,171.01583333333332,-17.003055555555555,0.407,1.3673001e+14,X-ray_Lx_scaling,0.6787
J1124.6+4155,MCXC-I,171.1520833333333,41.93194444444444,0.195,1.3125e+14,X-ray_Lx_scaling,0.7245
J1124.7+3859,MCXC-I,171.1958333333333,38.99527777777778,0.3014,8.16e+13,X-ray_Lx_scaling,0.5948
J1125.3+3854,MCXC-I,171.3458333333333,38.901666666666664,0.5477,1.26530005e+14,X-ray_Lx_scaling,0.6258
J1126.9+1706,MCXC-I,171.7483333333333,17.115000000000002,0.127,2.4189999e+14,X-ray_Lx_scaling,0.9094
J1127.7+4309,MCXC-I,171.93916666666664,43.16305555555555,0.344,1.5399e+14,X-ray_Lx_scaling,0.7234
J1128.0+7529,MCXC-I,172.00541666666666,75.49027777777778,0.165,2.1865e+14,X-ray_Lx_scaling,0.8679
J1128.9+4252,MCXC-I,172.22583333333333,42.86666666666667,0.411,1.7586e+14,X-ray_Lx_scaling,0.7369
J1129.8+2347,MCXC-I,172.4683333333333,23.791944444444447,0.1371,2.2495e+14,X-ray_Lx_scaling,0.8846
J1130.0+3637,MCXC-I,172.5075,36.63027777777778,0.06,8.069e+13,X-ray_Lx_scaling,0.6447
J1130.0+2028,MCXC-I,172.51999999999998,20.47722222222222,0.129,2.454e+14,X-ray_Lx_scaling,0.9131
J1130.0-4213,MCXC-I,172.5233333333333,-42.22972222222222,0.155,3.4547e+14,X-ray_Lx_scaling,1.0143
J1130.3-1434,MCXC-I,172.58124999999998,-14.583055555555555,0.1068,3.4062e+14,X-ray_Lx_scaling,1.0262
J1131.3+3334,MCXC-I,172.84333333333333,33.58166666666667,0.2212,3.1308e+14,X-ray_Lx_scaling,0.959
J1131.9-1955,MCXC-I,172.98499999999999,-19.926944444444445,0.3075,7.598e+14,X-ray_Lx_scaling,1.2485
J1132.3+5558,MCXC-I,173.08166666666665,55.97888888888889,0.0527,9.561e+13,X-ray_Lx_scaling,0.6838
J1132.8+1428,MCXC-I,173.2208333333333,14.46888888888889,0.0834,3.0137e+14,X-ray_Lx_scaling,0.9927
J1133.2+6622,MCXC-I,173.31958333333333,66.3786111111111,0.116,2.4063e+14,X-ray_Lx_scaling,0.9111
J1133.9+7506,MCXC-I,173.48749999999998,75.11611111111111,0.122,1.4512e+14,X-ray_Lx_scaling,0.7682
